title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categories/0,categories/1,categories/2,categories/3,categories/4,categories/5,categories/6,categories/7,categories/8,categories/9,url,categoryName,,CompanyUrl
Mastello - Sanitair Boutique,4.4,69,Zuiderloswal 45,Hilversum,,NL,https://www.mastello.nl/?utm_source=google&utm_medium=gmb&utm_campaign=home,+31 35 750 2882,Sanitairwinkel,Spiegelwinkel,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Mastello%20-%20Sanitair%20Boutique&query_place_id=ChIJ0U_RtZBsxkcRbwBb75vlkr4,Sanitairwinkel,,
Euro Outlet Center,4.8,56,Hooftlaan 55,Bussum,,NL,https://www.eurooutletcenter.nl/,+31 35 544 6072,Sanitairwinkel,Meubelwinkel,Woonwinkel,,,,,,,,https://www.google.com/maps/search/?api=1&query=Euro%20Outlet%20Center&query_place_id=ChIJOT3ctaEUxkcR_PoXkYm6nD8,Sanitairwinkel,,https://www.linkedin.com/company/european-outlet
Huijsman Tegels B.V.,5,3,Pontweg 110,Den Burg,,NL,http://www.huijsmantegels.nl/,+31 222 327 330,Tegelwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Huijsman%20Tegels%20B.V.&query_place_id=ChIJOxp49nExz0cRoNB0Drhjqmk,Tegelwinkel,,https://www.linkedin.com/company/tegelsnl
"Miele, Bora, SieMatic Experience Center - Het KeukenHuys Hoorn",3.7,47,Nieuwstraat 15,Hoorn,,NL,http://www.hetkeukenhuys.nl/,+31 229 269 091,Keukenwinkel,Kookwinkel,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Miele%2C%20Bora%2C%20SieMatic%20Experience%20Center%20-%20Het%20KeukenHuys%20Hoorn&query_place_id=ChIJ17TBEQmpyEcRL475w74QxkY,Keukenwinkel,,https://www.linkedin.com/company/het-keukenhuys-gorredijk
Keukenlade.nl,3.5,12,Weerenweg 26,Zwanenburg,,NL,http://www.keukenlade.nl/,+31 20 497 2609,Keukenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Keukenlade.nl&query_place_id=ChIJIy2lt0LkxUcRGRbk2rejo5k,Keukenwinkel,,https://nl.linkedin.com/company/keukenwarenhuis-nl
Kramer Keukens,4.6,51,Jaagweg 6,Avenhorn,,NL,http://www.kramerkeukens.nl/?y_source=1_MjEwODU1Ni03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+31 229 541 685,Keukenvernieuwer,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Kramer%20Keukens&query_place_id=ChIJ2VAmZIyqyEcRPN00PbcL8Ug,Keukenvernieuwer,,
Signaal Interieur & Wonen,5,6,Van IJsendijkstraat 409,Purmerend,,NL,http://www.signaalinterieur.nl/,+31 299 667 329,Meubelmakerij,Woonwinkel,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Signaal%20Interieur%20%26%20Wonen&query_place_id=ChIJ_S1wFP8DxkcRjOPXspXWZZQ,Meubelmakerij,,https://nl.linkedin.com/company/puuur-interiors
Brugman Keukens en Badkamers Purmerend,4.5,94,Einsteinstraat 4,Purmerend,,NL,https://www.brugman.nl/vestigingen/purmerend/?utm_source=GMB_listing&utm_medium=organic,+31 299 460 200,Keukenwinkel,Badkamerinstallateur,Sanitairwinkel,Keukenvernieuwer,,,,,,,https://www.google.com/maps/search/?api=1&query=Brugman%20Keukens%20en%20Badkamers%20Purmerend&query_place_id=ChIJtw6wQlUBxkcRT6V9kC9Izb8,Keukenwinkel,,https://nl.linkedin.com/company/brugman-keukens-&-badkamers-b.v.
Sense Keukens Hoorn,4.8,237,Doctor C.J.K. van Aalstweg 16,Hoorn,,NL,https://www.sensekeukens.nl/,+31 229 745 000,Keukenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Sense%20Keukens%20Hoorn&query_place_id=ChIJwV3V0xKpyEcR8HzWDTbBDBw,Keukenwinkel,,
Maas Tegels B.V.,4.1,7,Volume 128,Purmerend,,NL,https://www.maastegels.nl/,+31 299 666 312,Tegelwinkel,Natuursteenleverancier,Tegelzetter,,,,,,,,https://www.google.com/maps/search/?api=1&query=Maas%20Tegels%20B.V.&query_place_id=ChIJZTU-4QAExkcRQRCb_7Zi6kw,Tegelwinkel,,https://www.linkedin.com/company/tegelsnl
Beemsterbadkamers,5,12,Bamestraweg 7b,Middenbeemster,,NL,https://beemsterbadkamers.nl/,+31 6 23232612,Sanitairwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Beemsterbadkamers&query_place_id=ChIJBciKbo4AxkcRclKi4p0jzYU,Sanitairwinkel,,https://nl.linkedin.com/company/van-munster-&-zonen-bv
Plieger Purmerend Express,5,1,Volume 65,Purmerend,,NL,https://plieger.nl/vestigingen/expressen/purmerend,+31 299 481 900,Groothandelaar,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Plieger%20Purmerend%20Express&query_place_id=ChIJg_yaagAExkcR6HW9ym7nBh0,Groothandelaar,,https://nl.linkedin.com/company/plieger
Tegelshowroom Zwarthoed-Kirry,4,105,Oosthuizerweg 13,Edam,,NL,http://www.kirry.nl/,+31 299 451 600,Tegelwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Tegelshowroom%20Zwarthoed-Kirry&query_place_id=ChIJW7DqR2MExkcRsg2Db6HzaLM,Tegelwinkel,,https://www.linkedin.com/company/kerry
Esther Savijn,5,3,Ambachtsweg 8a,Oosthuizen,,NL,http://www.esthersavijn.nl/,+31 299 404 445,Badkamerinstallateur,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Esther%20Savijn&query_place_id=ChIJNwfVz-0BxkcRKk85PNGcuAE,Badkamerinstallateur,,https://nl.linkedin.com/company/amsterdamchemistrynetwork
Ross Sanitair B.V.,4.4,35,Electronweg 12,Hoorn,,NL,https://www.ross-sanitair.nl/,+31 229 272 323,Sanitairwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Ross%20Sanitair%20B.V.&query_place_id=ChIJdUTho_OoyEcRn5Khypbeqpk,Sanitairwinkel,,https://nl.linkedin.com/company/ross-salland
Brouwer Technische Handelsonderneming BV,4.8,26,Visserijweg 22,Purmerend,,NL,http://www.brouwer.nl/,+31 88 776 2717,Sanitairwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Brouwer%20Technische%20Handelsonderneming%20BV&query_place_id=ChIJZSsN2FQBxkcRI3fqL48tgKs,Sanitairwinkel,,https://nl.linkedin.com/company/brouwer-flexibele-ruimtes
De Badkamerbouwer,4,4,Gemetstraat 72,Purmerend,,NL,http://www.badkamerbouwer.nl/,+31 6 46475360,Aannemer,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=De%20Badkamerbouwer&query_place_id=ChIJu0clGa4GxkcRtG-BqTZh9s0,Aannemer,,https://nl.linkedin.com/company/badkamerbouw-
Essenza Sanitair (op afspraak van Ma t/m Vrij te bezoeken),5,11,Visserijweg 22,Purmerend,,NL,https://www.essenzasanitair.nl/,+31 6 28818470,Sanitairwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Essenza%20Sanitair%20(op%20afspraak%20van%20Ma%20t%2Fm%20Vrij%20te%20bezoeken)&query_place_id=ChIJxwTlUnMDxkcR5c3laRze2us,Sanitairwinkel,,https://nl.linkedin.com/company/essent
"Tuijp Keuken, Badkamer & Tegels",4.7,13,Monseigneur C. Veermanlaan 4,Volendam,,NL,https://www.tuijpkeukenenbad.nl/,+31 299 366 466,Keukenwinkel,Badkamerinstallateur,Keukenvernieuwer,Sanitairwinkel,Tegelwinkel,,,,,,https://www.google.com/maps/search/?api=1&query=Tuijp%20Keuken%2C%20Badkamer%20%26%20Tegels&query_place_id=ChIJPbFpu5gExkcRj8pd1UTzylU,Keukenwinkel,,https://nl.linkedin.com/company/tuijp-keuken-&-bad-b.v.
Tunk Tegelwerken,5,34,Gouden Slot,Volendam,,NL,http://www.tunktegelwerken.nl/,+31 6 26492937,Tegelzetter,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Tunk%20Tegelwerken&query_place_id=ChIJNew05lcFxkcRoOf_99FsW0E,Tegelzetter,,
Sanisale Purmerend,4.6,34,Nieuwe Gouw 24,Purmerend,,NL,https://www.sanisale.com/winkels/sanisale-purmerend/,+31 299 422 020,Sanitairwinkel,Badkamerinstallateur,Tegelzetter,Tegelwinkel,,,,,,,https://www.google.com/maps/search/?api=1&query=Sanisale%20Purmerend&query_place_id=ChIJTcxXsk8BxkcRaViesKHba8k,Sanitairwinkel,,https://nl.linkedin.com/company/sanisale-bv
Keukenrenovatie Wim & Joyce de Vink,4.4,10,Perzikkruidweg 1,Zaandam,,NL,https://renoveerjekeuken.nl/,+31 6 14439990,Keukenvernieuwer,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Keukenrenovatie%20Wim%20%26%20Joyce%20de%20Vink&query_place_id=ChIJbRO7xOH8xUcRci1pUygz_k8,Keukenvernieuwer,,https://nl.linkedin.com/company/restaurant-nieuwe-tijd
Sani-Dump Purmerend,4.6,29,Voltastraat 1,Purmerend,,NL,https://www.sanidump.nl/winkels/purmerend/,+31 299 351 771,Sanitairwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Sani-Dump%20Purmerend&query_place_id=ChIJw5jYmocDxkcRCDCuEPj1NkM,Sanitairwinkel,,https://nl.linkedin.com/company/sanidump-volendam
Studio BRASS,5,10,Visserijweg 32 K,Purmerend,,NL,http://www.studiobrass.nl/,+31 6 14411730,Keukenwinkel,Ontwerpservice,Interieurarchitectenbureau,,,,,,,,https://www.google.com/maps/search/?api=1&query=Studio%20BRASS&query_place_id=ChIJQYrgaiQBxkcRu89RERjtG9o,Keukenwinkel,,https://nl.linkedin.com/company/studio-brass
Baderie Purmerend,5,3,Amp?restraat 65,Purmerend,,NL,https://www.baderie.nl/showrooms/baderie-purmerend?utm_source=google&utm_medium=organic&utm_campaign=gbp,+31 299 223 768,Sanitairwinkel,Badkamerinstallateur,Meubelwinkel,Leverancier van verwarmingsapparatuur,Spiegelwinkel,Douchedeurwinkel,Tegelwinkel,Winkel voor toiletbenodigdheden,,,https://www.google.com/maps/search/?api=1&query=Baderie%20Purmerend&query_place_id=ChIJDatgaAABxkcR0N6cehp3tvo,Sanitairwinkel,,https://nl.linkedin.com/company/baderie
Vloerenhuysch,5,52,Edisonweg 7,Purmerend,,NL,https://www.vloerenhuysch.nl/,+31 299 254 207,Vloerenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Vloerenhuysch&query_place_id=ChIJc3MLOWgDxkcRZ9xmzJTvz4U,Vloerenwinkel,,https://nl.linkedin.com/company/vloerenhuys
Sanistunter Purmerend,4.7,39,Edisonweg 13,Purmerend,,NL,https://www.sanistunter.com/winkels/sanistunter-purmerend/,+31 299 240 101,Sanitairwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Sanistunter%20Purmerend&query_place_id=ChIJmw-Y_NoBxkcR5ztOdH7pdl4,Sanitairwinkel,,https://nl.linkedin.com/company/sanistunter
World of Cooking | Keukens Hoorn en Zwaag,4.8,36,Gedempte Turfhaven 40,Hoorn,,NL,https://www.worldofcooking.eu/,+31 229 859 363,Keukenwinkel,Keukenvernieuwer,Kookwinkel,,,,,,,,https://www.google.com/maps/search/?api=1&query=World%20of%20Cooking%20%7C%20Keukens%20Hoorn%20en%20Zwaag&query_place_id=ChIJL4PusMepyEcRweRaKEm-oqs,Keukenwinkel,,https://nl.linkedin.com/company/world-of-cooking-b-v
Ter Haar Techniek & Tegelhandel,4.6,41,Volume 68,Purmerend,,NL,https://www.terhaartechniek.nl/,+31 299 755 294,Badkamerinstallateur,Vloerenwinkel,Aannemer,Sanitairwinkel,Tegelzetter,,,,,,https://www.google.com/maps/search/?api=1&query=Ter%20Haar%20Techniek%20%26%20Tegelhandel&query_place_id=ChIJ9ZUi4C8BxkcRT5K46am2XWU,Badkamerinstallateur,,
Kex Keukenexpert Volendam B.V.,4.5,26,Julianaweg 137a,Volendam,,NL,https://www.kexvolendam.nl/,+31 299 412 190,Keukenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Kex%20Keukenexpert%20Volendam%20B.V.&query_place_id=ChIJCZeHXpgExkcRR5F8OES1vhU,Keukenwinkel,,https://nl.linkedin.com/company/kex-keuken-expert-volendam
Keukenconcurrent Purmerend,4.1,31,Newtonstraat 10,Purmerend,,NL,https://www.keukenconcurrent.nl/keukenzaak/purmerend/?utm_source=GMB_listing&utm_medium=organic,+31 299 709 001,Keukenwinkel,Keukenvernieuwer,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Keukenconcurrent%20Purmerend&query_place_id=ChIJm1BkaFMBxkcRVHeFoFFug50,Keukenwinkel,,https://nl.linkedin.com/company/keukenconcurrent
Warmteservice Purmerend,4.7,247,Van IJsendijkstraat 393a,Purmerend,,NL,https://www.warmteservice.nl/vestiging/Purmerend,+31 299 480 030,Leverancier van verwarmingsapparatuur,Sanitairwinkel,Bouwmarkt,Doe-het-zelfzaak,Leverancier van pijpen,Winkel voor dakdekkersbenodigdheden,,,,,https://www.google.com/maps/search/?api=1&query=Warmteservice%20Purmerend&query_place_id=ChIJq0w5v0sBxkcRnHw9IvOAzSg,Leverancier van verwarmingsapparatuur,,https://nl.linkedin.com/company/warmteservice
Bliek Sanitair | Badkamers Volendam | Baden+,5,12,Julianaweg 141GG,Volendam,,NL,http://www.blieksanitair.nl/,+31 299 366 358,Sanitairwinkel,Loodgieter,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Bliek%20Sanitair%20%7C%20Badkamers%20Volendam%20%7C%20Baden%2B&query_place_id=ChIJWcmckJgExkcRJSA8kdU4fDw,Sanitairwinkel,,https://nl.linkedin.com/company/humanitair
Ster Keukens,4.7,6,Kolkstraat 6,Purmerend,,NL,http://www.sterkeukens.nl/,+31 299 471 127,Kookwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Ster%20Keukens&query_place_id=ChIJg_ri6dUGxkcRlIzb2monhl4,Kookwinkel,,https://nl.linkedin.com/company/superkeukens-utrecht
Keukenstunter Purmerend,4.9,34,Edisonweg 13,Purmerend,,NL,https://www.keukenstunter.com/winkels/keukenstunter-purmerend/,+31 299 240 102,Keukenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Keukenstunter%20Purmerend&query_place_id=ChIJO1WOdjEBxkcRtT9O3NaZrts,Keukenwinkel,,https://nl.linkedin.com/company/keukenstunter
Keukensale Purmerend,5,41,Edisonweg 15,Purmerend,,NL,https://www.keukensale.com/winkels/keukensale-purmerend/,+31 299 251 200,Keukenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Keukensale%20Purmerend&query_place_id=ChIJyWPexb8BxkcRA-f3bzT01eY,Keukenwinkel,,https://nl.linkedin.com/company/keukensale
Keuken Kampioen Purmerend,4.5,168,Einsteinstraat 6,Purmerend,,NL,https://www.keukenkampioen.nl/showrooms/purmerend/?utm_source=GMB_listing&utm_medium=organic,+31 299 462 420,Keukenwinkel,Keukenvernieuwer,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Keuken%20Kampioen%20Purmerend&query_place_id=ChIJnVpkaFMBxkcR2VItPi25tHg,Keukenwinkel,,https://nl.linkedin.com/company/keuken-kampioen
Knijn Keukens,5,9,Weerwal 10,Purmerend,,NL,http://www.knijnkeukens.nl/,+31 299 427 939,Woonwinkel,Keukenwinkel,Kookwinkel,,,,,,,,https://www.google.com/maps/search/?api=1&query=Knijn%20Keukens&query_place_id=ChIJm0vNkdUGxkcRDfksG4AIfhc,Woonwinkel,,https://nl.linkedin.com/company/interkeukens
Keukens op maat / Nieuw Amsterdams Ontwerp,5,3,Archangelkade 19 D,Amsterdam,,NL,https://www.nieuwamsterdamsontwerp.nl/,+31 6 24993747,Keukenwinkel,Meubelmakerij,Meubelwinkel,Woonwinkel,Binnenhuisarchitect,Interieurinrichter,Keukenvernieuwer,,,,https://www.google.com/maps/search/?api=1&query=Keukens%20op%20maat%20%2F%20Nieuw%20Amsterdams%20Ontwerp&query_place_id=ChIJ7w8cvoPixUcRKFODRZ97Roo,Keukenwinkel,,https://nl.linkedin.com/company/nieuw-amsterdams-ontwerp
Keukenhuysch,4.9,101,Edisonweg 7,Purmerend,,NL,http://www.keukenhuysch.nl/,+31 299 254 206,Keukenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Keukenhuysch&query_place_id=ChIJW57TLU39xUcRFBryC8qC2Ks,Keukenwinkel,,https://nl.linkedin.com/company/keukenhuysch
Roberto Tegels & Sanitair,5,12,De Factorij 45A,Zwaag,,NL,https://www.roberto-tegels-sanitair.nl/,+31 229 228 050,Tegelwinkel,Sanitairwinkel,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Roberto%20Tegels%20%26%20Sanitair&query_place_id=ChIJr759NGipyEcRF7lPGNYJubE,Tegelwinkel,,
Keuken Kampioen Amsterdam Zuid Oost,3.9,19,Sijsjesbergweg 10 a,Amsterdam,,NL,https://www.keukenkampioen.nl/showrooms/amsterdam-zuidoost/?utm_source=GMB_listing&utm_medium=organic,+31 20 236 6525,Keukenwinkel,Keukenvernieuwer,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Keuken%20Kampioen%20Amsterdam%20Zuid%20Oost&query_place_id=ChIJh3fN6foLxkcRy2qr5ZIdFSM,Keukenwinkel,,https://nl.linkedin.com/company/keuken-kampioen
Van den Berg Tegels & Badkamers Broek op Langedijk,4.4,39,Middelmoot 6,Broek op Langedijk,,NL,https://vdbergbadkamers.nl/,+31 226 313 639,Sanitairwinkel,Vloerenlegger,Vloerenwinkel,Douchedeurwinkel,Tegelzetter,Tegelwinkel,,,,,https://www.google.com/maps/search/?api=1&query=Van%20den%20Berg%20Tegels%20%26%20Badkamers%20Broek%20op%20Langedijk&query_place_id=ChIJ_ye2D7tWz0cRm9_LtSqyFpk,Sanitairwinkel,,https://nl.linkedin.com/company/van-boven-keuken-en-badkamers
Eissing Bouw & Renovatie,5,40,De Welving 13,Wijdewormer,,NL,http://www.eissingbouw.nl/,+31 6 55735006,Bouwbedrijf,Badkamerinstallateur,Timmerman,Elektricien,Klusbedrijf,Schilder,Stukadoor,Loodgieter,Sanitairwinkel,Tegelzetter,https://www.google.com/maps/search/?api=1&query=Eissing%20Bouw%20%26%20Renovatie&query_place_id=ChIJ_6svwysHxkcRdx2N6g7Y9Hs,Bouwbedrijf,,https://www.linkedin.com/company/isso/
Sanidump Cruquius,3.6,61,Spaarneweg 12,Cruquius,,NL,https://www.sanidump.nl/winkels/cruquius/,+31 23 204 1004,Sanitairwinkel,Winkel,Tegelwinkel,,,,,,,,https://www.google.com/maps/search/?api=1&query=Sanidump%20Cruquius&query_place_id=ChIJ2TkBjL3oxUcRCQPtJ4B7IJM,Sanitairwinkel,,https://nl.linkedin.com/company/sanidump-bv
Sanisale Cruquius,4.5,28,Spaarneweg 16h,Cruquius,,NL,https://www.sanisale.com/winkels/sanisale-cruquius/,+31 23 751 6705,Sanitairwinkel,Badkamerinstallateur,Tegelwinkel,,,,,,,,https://www.google.com/maps/search/?api=1&query=Sanisale%20Cruquius&query_place_id=ChIJSZ-E-EjvxUcRklZxntYnwyc,Sanitairwinkel,,https://www.linkedin.com/company/sanisale-bv
"Mega Badkamers, Keukens, Vloeren & meer | Heemskerk",3.9,49,De Trompet 2820,Heemskerk,,NL,https://metmega.nl/vestigingen/heemskerk,+31 85 079 9790,Sanitairwinkel,Badkamerinstallateur,Keukenwinkel,Keukenvernieuwer,Projectinrichter,Tegelzetter,Tegelwinkel,Hout- en laminaatvloerenleverancier,,,https://www.google.com/maps/search/?api=1&query=Mega%20Badkamers%2C%20Keukens%2C%20Vloeren%20%26%20meer%20%7C%20Heemskerk&query_place_id=ChIJL1TicoL7xUcR-5bNOoCSJgQ,Sanitairwinkel,,https://nl.linkedin.com/company/mega-badkamers-keukens-tegels-en-meer
Bakkum & Krook Tegels en Sanitair,4.3,64,Geesterweg 10,Uitgeest,,NL,http://www.bakro.nl/,+31 251 314 750,Sanitairwinkel,Verwarmingsinstallateur,Tegelwinkel,,,,,,,,https://www.google.com/maps/search/?api=1&query=Bakkum%20%26%20Krook%20Tegels%20en%20Sanitair&query_place_id=ChIJPbWsNJL5xUcRfYUcX0sacNs,Sanitairwinkel,,https://nl.linkedin.com/company/bakro-international-transport-b-v
KeukenConcurrent Beverwijk,4.4,76,Parallelweg 106,Beverwijk,,NL,https://www.keukenconcurrent.nl/keukenzaak/beverwijk/?utm_source=GMB_listing&utm_medium=organic,+31 251 211 251,Keukenwinkel,Keukenvernieuwer,,,,,,,,,https://www.google.com/maps/search/?api=1&query=KeukenConcurrent%20Beverwijk&query_place_id=ChIJ1cMfNGPwxUcRgkYTRll3M1o,Keukenwinkel,,https://nl.linkedin.com/company/keukenconcurrent
"kaas boerderij, vakantiewoningen en minicamping de duinen Texel",3.9,118,Vuurtorenweg 107,De Cocksdorp,,NL,http://www.boerderijdeduinen.nl/,+31 222 316 048,Boerderij,Vakantiewoningverhuur,Kampeerterrein,Kaaswinkel,Boerderijverblijf,,,,,,https://www.google.com/maps/search/?api=1&query=kaas%20boerderij%2C%20vakantiewoningen%20en%20minicamping%20de%20duinen%20Texel&query_place_id=ChIJK18drPouz0cRaRyU1B_qNSM,Boerderij,,
Two Rooms - The Bathroom Atelier,4.5,8,Crommelinbaan 55 A,Cruquius,,NL,https://tworooms.nl/,+31 23 230 2022,Sanitairwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Two%20Rooms%20-%20The%20Bathroom%20Atelier&query_place_id=ChIJiTM2FVTpxUcR68qfuPryHhY,Sanitairwinkel,,https://www.linkedin.com/company/x2o-badkamers-nederland
X2O Badkamers - Beverwijk,4.6,39,Parallelweg 102A,Beverwijk,,NL,https://www.x2o.nl/showrooms/x2o-badkamers-beverwijk?utm_source=GMB&utm_medium=organic&utm_campaign=beverwijk,+31 251 788 131,Sanitairwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=X2O%20Badkamers%20-%20Beverwijk&query_place_id=ChIJb4HEZCLxxUcRrO_8M7pkPSE,Sanitairwinkel,,
Keukenloods Zwaag,4.3,136,De Factorij 63A,Zwaag,,NL,https://www.keukenloods.nl/winkel/zwaag?utm_source=GMB&utm_medium=zwaag,+31 229 268 206,Keukenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Keukenloods%20Zwaag&query_place_id=ChIJc8dFQjqpyEcRvH572TtwW7I,Keukenwinkel,,https://nl.linkedin.com/company/keukenloods-b-v-
TONSCHOLTEN. badkamers tegels creatie realisatie,4.2,69,Westerwerf 2,Uitgeest,,NL,http://www.tonscholten.nl/,+31 251 319 101,Sanitairwinkel,Badkamerinstallateur,Tegelzetter,Tegelwinkel,,,,,,,https://www.google.com/maps/search/?api=1&query=TONSCHOLTEN.%20badkamers%20tegels%20creatie%20realisatie&query_place_id=ChIJA_TM9ZP5xUcRqrTQDCIYMgw,Sanitairwinkel,,https://nl.linkedin.com/company/ton-scholten-tegels-sanitair
De Keukenwrap Company,4.9,114,"Industrieweg 38, 1e etage",Wormerveer,,NL,https://www.dekeukenwrapcompany.nl/,+31 85 080 5679,Keukenvernieuwer,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=De%20Keukenwrap%20Company&query_place_id=ChIJMQMEx1Grok0RHYB_UWLQB9A,Keukenvernieuwer,,https://nl.linkedin.com/company/de-keukenwrap-company
Eiland de Wild keukens,4.5,30,Noorderkade 1040,Alkmaar,,NL,http://www.eilanddewildkeukens.nl/,+31 72 515 8950,Kookwinkel,Winkel,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Eiland%20de%20Wild%20keukens&query_place_id=ChIJDWnzYbFXz0cRXxZJQVLAa6Y,Kookwinkel,,https://nl.linkedin.com/company/eiland-de-wild-keukens
Schuurman Keukens B.V.,4.4,16,Fluorietweg 29,Alkmaar,,NL,https://www.schuurmankeukens.nl/,+31 72 541 2303,Keukenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Schuurman%20Keukens%20B.V.&query_place_id=ChIJiWKnTHr4xUcRZjT05q1gSGA,Keukenwinkel,,https://nl.linkedin.com/company/schuurmangroep
Sanisale Wormerveer,4.8,13,Kikkertweg 58,Wormerveer,,NL,https://www.sanisale.com/winkels/sanisale-wormerveer/,+31 85 878 0083,Sanitairwinkel,Badkamerinstallateur,Tegelzetter,Tegelwinkel,,,,,,,https://www.google.com/maps/search/?api=1&query=Sanisale%20Wormerveer&query_place_id=ChIJpw8gwvb7xUcRloGw5ydso4I,Sanitairwinkel,,https://nl.linkedin.com/company/sanisale-bv
Warmteservice Beverwijk,4.7,340,Steenkade 5,Beverwijk,,NL,https://www.warmteservice.nl/vestiging/Beverwijk,+31 251 277 060,Leverancier van verwarmingsapparatuur,Sanitairwinkel,Bouwmarkt,Doe-het-zelfzaak,Leverancier van pijpen,Winkel voor dakdekkersbenodigdheden,,,,,https://www.google.com/maps/search/?api=1&query=Warmteservice%20Beverwijk&query_place_id=ChIJhxivuGTwxUcRZJrD-iFuQI4,Leverancier van verwarmingsapparatuur,,https://nl.linkedin.com/company/warmteservice
Zoon Tegels & Badkamers Heemskerk,4.4,66,De Trompet 2860,Heemskerk,,NL,http://www.zoonbadkamers.nl/?UTM_source=GMB_listing&UTM_medium=organic,+31 251 241 140,Sanitairwinkel,Badkamerinstallateur,Tegelwinkel,,,,,,,,https://www.google.com/maps/search/?api=1&query=Zoon%20Tegels%20%26%20Badkamers%20Heemskerk&query_place_id=ChIJ1QH15BT6xUcRRA2vIGcEwkg,Sanitairwinkel,,
REDDY Keukens Alkmaar,4.2,38,Koedijkerstraat 9A,Alkmaar,,NL,https://www.reddykeukens.nl/alkmaar/,+31 72 210 0201,Keukenwinkel,Keukenvernieuwer,,,,,,,,,https://www.google.com/maps/search/?api=1&query=REDDY%20Keukens%20Alkmaar&query_place_id=ChIJHcDnHLNXz0cR2xUoH9nwLoc,Keukenwinkel,,https://nl.linkedin.com/company/reddykeukens
Megadump Wormer,4.4,135,Papiermakerstraat 1,Wormer,,NL,https://www.megadumpwormer.nl/,+31 75 740 0020,Sanitairwinkel,Badkamerinstallateur,Vloerenwinkel,Glas- en spiegelwinkel,Sauna,Tegelwinkel,,,,,https://www.google.com/maps/search/?api=1&query=Megadump%20Wormer&query_place_id=ChIJ7ZGiXkL8xUcRkmcfVQ7r49U,Sanitairwinkel,,https://nl.linkedin.com/company/megadump-dalen
