title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categories/0,categories/1,categories/2,categories/3,categories/4,categories/5,categories/6,categories/7,categories/8,categories/9,url,categoryName,,CompanyUrl,DecisionMakers,CompanyURN
Mandemakers Keukens Amsterdam,4.4,173,Johan Cruijff Boulevard 236,Amsterdam,,NL,https://www.mandemakers.nl/keukenwinkels/amsterdam/?utm_source=GMB_listing&utm_medium=organic,+31 20 800 3540,Keukenwinkel,Keukenvernieuwer,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Mandemakers%20Keukens%20Amsterdam&query_place_id=ChIJpWfz5ZcLxkcR_FDHo-G0Cdc,Keukenwinkel,,https://nl.linkedin.com/company/mandemakers-keukens,Jeroen Haan (Verkoop adviseur) - https://www.linkedin.com/in/pjeroenhaan ; John Uildriks (Commercieel manager) - https://www.linkedin.com/in/john-uildriks-2059574 ; Aart Willems (Regiomanager) - https://www.linkedin.com/in/aart-willems-8532ba8a ; Richard Mourik (Vestigingsmanager) - https://www.linkedin.com/in/richard-mourik-79482036 ; John Schouten (Commercieel directeur) - https://www.linkedin.com/in/john-schouten-23b5227,urn:li:organization:10103202
beta Keukens,4.8,51,Buikslotermeerplein 296,Amsterdam,,NL,https://www.betakeukens.nl/,+31 20 363 8973,Keukenwinkel,Keukenvernieuwer,Kookwinkel,,,,,,,,https://www.google.com/maps/search/?api=1&query=beta%20Keukens&query_place_id=ChIJc-J0yZPjxUcRxKlNgOt1enE,Keukenwinkel,,https://nl.linkedin.com/company/bk-keukens,Dominique Brandenburg (Adviseur) - https://www.linkedin.com/in/dominiquebrandenburg-31121999db ; Joost Wessels (Adviseur) - https://www.linkedin.com/in/joost-wessels-65b403201,urn:li:organization:92374909
REDDY Keukens Amsterdam,4.6,75,Johan Cruijff Boulevard 222,Amsterdam,,NL,https://www.reddykeukens.nl/amsterdam/,+31 20 236 2501,Keukenwinkel,Keukenvernieuwer,,,,,,,,,https://www.google.com/maps/search/?api=1&query=REDDY%20Keukens%20Amsterdam&query_place_id=ChIJ9XlYcSMLxkcRTXI7Q4t96sc,Keukenwinkel,,https://nl.linkedin.com/company/reddykeukens,Sjoerd Nabuurs (Ondernemer Reddy Keukens Lelystad) - https://www.linkedin.com/in/sjoerd-nabuurs-538831121 ; Reddy Keukens Amsterdam (Eigenaar Reddy keukens Amsterdam en Wormerveer) - https://www.linkedin.com/in/reddy-keukens-amsterdam-aa2667339 ; Dennie Visser (Eigenaar) - https://www.linkedin.com/in/dennie-visser-a073641b1 ; Nermin Hodzic (Zelfstandig ondernemer) - https://www.linkedin.com/in/nermin-hodzic-0133351b9,urn:li:organization:56448683
Keuken Kampioen Amsterdam Westpoort,4.2,101,Sierenborch 8g,Amsterdam,,NL,https://www.keukenkampioen.nl/showrooms/amsterdam-westpoort/?utm_source=GMB_listing&utm_medium=organic,+31 20 447 0478,Keukenwinkel,Keukenvernieuwer,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Keuken%20Kampioen%20Amsterdam%20Westpoort&query_place_id=ChIJawrn5qfjxUcRCK1qoD3tgCw,Keukenwinkel,,,,
Superkeukens Amsterdam,4.3,99,Johan Cruijff Boulevard 138,Amsterdam,,NL,https://www.superkeukens.nl/winkels/amsterdam,+31 20 452 6723,Keukenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Superkeukens%20Amsterdam&query_place_id=ChIJf5VsPZcLxkcRayhzSi23fek,Keukenwinkel,,https://nl.linkedin.com/company/superkeukens-amsterdam,Ronald Lampert (Eigenaar) - https://www.linkedin.com/in/ronald-lampert-6056482 ; Ronald Hoornweg (Mede-eigenaar) - https://www.linkedin.com/in/ronald-hoornweg-8a4301a7,urn:li:organization:1198955
Keuken Kampioen Zaandam,4.2,77,Pieter Ghijsenlaan 21K,Zaandam,,NL,https://www.keukenkampioen.nl/showrooms/zaandam/?utm_source=GMB_listing&utm_medium=organic,+31 75 205 0005,Keukenwinkel,Keukenvernieuwer,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Keuken%20Kampioen%20Zaandam&query_place_id=ChIJEwEP-tfixUcRzVkujDdqMxc,Keukenwinkel,,https://nl.linkedin.com/company/keuken-kampioen,Anjo van der Spek (CIO) - https://www.linkedin.com/in/anjovanderspek ; Mark Strijbos (Chief Operating Officer) - https://www.linkedin.com/in/markstrijbos ; Paul Poppelaars (Chief Financial Officer) - https://www.linkedin.com/in/paul-poppelaars ; Jeroen Maan (CFO) - https://www.linkedin.com/in/jeroenmaan ; Jeroen Voogd (Product Owner) - https://www.linkedin.com/in/jeroenvoogd,urn:li:organization:114928
Keukentreffer West,4,38,Slotermeerlaan 81,Amsterdam,,NL,http://www.keukentreffer.nl/,+31 20 334 5236,Keukenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Keukentreffer%20West&query_place_id=ChIJ9fRD-0zixUcRjhiZihqb_Ws,Keukenwinkel,,https://www.linkedin.com/company/bruynzeel-keukens-bv/,Lenny Engbersen (Owner) - https://www.linkedin.com/in/lenny-engbersen-119246a0 ; peggy Dufour (Eigenaar) - https://www.linkedin.com/in/peggy-dufour-4a2977204 ; carola bafiro (Entrepreneur) - https://www.linkedin.com/in/carola-bafiro-9ab5b01a5 ; Thomas Den broeder (Ondernemer) - https://www.linkedin.com/in/thomas-den-broeder-574a79237,urn:li:organization:260636
Hello Kitchen Amsterdam Villa Arena - Keukens en keukeninspiratie,5,45,Johan Cruijff Boulevard 208,Amsterdam,,NL,https://www.hellokitchen.nl/winkels/amsterdam?utm_source=gmb_listing&utm_medium=organic_campaign=amsterdam,+31 20 300 5089,Keukenwinkel,Keukenvernieuwer,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Hello%20Kitchen%20Amsterdam%20Villa%20Arena%20-%20Keukens%20en%20keukeninspiratie&query_place_id=ChIJB4RL8VELxkcRqlWEECvmFx0,Keukenwinkel,,https://nl.linkedin.com/company/hellokitchen,Jaimy Vahlkamp (Owner Hello Kitchen Duiven) - https://www.linkedin.com/in/jaimy-vahlkamp-823874361 ; Stephan van der Vorst (Ondernemer) - https://www.linkedin.com/in/svdvorst1981 ; Mischal Ensink (Eigenaar) - https://www.linkedin.com/in/mischal-ensink-a1b866150,urn:li:organization:11741510
123Keukens & Apparatuur,4.3,46,De Dollard 4,Watergang,,NL,https://www.123apparatuur.nl/keukens,+31 20 436 3393,Keukenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=123Keukens%20%26%20Apparatuur&query_place_id=ChIJSXVOm54IxkcRnHGJjzXHDS0,Keukenwinkel,,https://nl.linkedin.com/company/123keukenapparatuur,Max Genevace (Operationeel Manager/ Mede-eigenaar @ 123Apparatuur / KGHN.nl) - https://www.linkedin.com/in/maxgenevace ; Bart Hijwegen (Ontwikkelaar) - https://www.linkedin.com/in/bart-hijwegen-409a445 ; Willem Rijkers (Commercieel medewerker ) - https://www.linkedin.com/in/willemrijkers ; Eric Zwartepoorte (Logistiek manager) - https://www.linkedin.com/in/eric-zwartepoorte-56043641 ; Francisca Loedeman (Accountmanager binnendienst) - https://www.linkedin.com/in/francisca-loedeman-47059a399,urn:li:organization:9333030
Keukenstudio van den Noort & Philip,4.3,17,De Clercqstraat 38,Amsterdam,,NL,http://www.keukenoplossingen.amsterdam/,+31 20 618 1115,Keukenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Keukenstudio%20van%20den%20Noort%20%26%20Philip&query_place_id=ChIJz4_wEN8JxkcRtqwZjNiq7ZI,Keukenwinkel,,https://nl.linkedin.com/company/gennu,Jeroen Koster (Chief Commercial Officer (CCO)) - https://www.linkedin.com/in/jeroenkoster3 ; Rob van de Koppel (Directeur zakelijke markt Noord-Nederland - Gennu) - https://www.linkedin.com/in/robvandekoppel ; Stephen Franken (Directeur zakelijke markt Zuid-Nederland) - https://www.linkedin.com/in/stephen-franken-97701a26b ; Berry Lommen (Hoofd projectenbureau Zuid-Nederland) - https://www.linkedin.com/in/berry-lommen-26a2b214b ; Roel Van Dijk (Senior projectleider) - https://www.linkedin.com/in/roel-van-dijk-b3a6b947,urn:li:organization:93318039
Van der Veen Maatwerk Keukens & Keukenrenovatie,4.9,95,Staalstraat 131,Velsen-Noord,,NL,https://vdvkeukenrenovatie.nl/,+31 251 730 055,Keukenvernieuwer,Meubelmakerij,Aannemer,Interieurarchitectenbureau,Binnenhuisarchitect,Keukenwinkel,Monteur,,,,https://www.google.com/maps/search/?api=1&query=Van%20der%20Veen%20Maatwerk%20Keukens%20%26%20Keukenrenovatie&query_place_id=ChIJx6XleInxxUcRZPGqZ0FIzQY,Keukenvernieuwer,,https://nl.linkedin.com/company/van-der-veen-keukens-en-keukenrenovatie,Tim van der Veen (Eigenaar Van der Veen Keukens en Keukenrenovatie) - https://www.linkedin.com/in/timvanderveen,urn:li:organization:89239640
Amstel Keukens,5,40,Van Oldenbarneveldtstraat 48C,Amsterdam,,NL,http://amstel-keukens.nl/,,Keukenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Amstel%20Keukens&query_place_id=ChIJzcySvYgJxkcRW_VTx_kg-5c,Keukenwinkel,,,Neal van Vuure (Owner) - https://www.linkedin.com/in/neal-van-vuure-04611a11b,
KeukenConcurrent Amsterdam-Westpoort,3.7,65,Sierenborch 8f,Amsterdam,,NL,https://www.keukenconcurrent.nl/keukenzaak/amsterdam/?utm_source=GMB_listing&utm_medium=organic,+31 20 411 7591,Keukenwinkel,Keukenvernieuwer,,,,,,,,,https://www.google.com/maps/search/?api=1&query=KeukenConcurrent%20Amsterdam-Westpoort&query_place_id=ChIJawrn5qfjxUcRk-qVFhYbj8c,Keukenwinkel,,https://nl.linkedin.com/company/keukenconcurrent,Ernst Bareman (Algemeen Directeur) - https://www.linkedin.com/in/ernst-bareman-363400a5 ; Salma IJntema (Owner bij SAL. Keukendesign) - https://www.linkedin.com/in/salma-ijntema-12a9584a,urn:li:organization:10142959
Keukenrijk Keukenspeciaalzaak Broek op Langedijk,4.6,30,Vreekesweid 22,Broek op Langedijk,,NL,https://www.keukenrijk.nl/,+31 226 340 373,Keukenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Keukenrijk%20Keukenspeciaalzaak%20Broek%20op%20Langedijk&query_place_id=ChIJaTI2ibtWz0cR3uAk_73Ry5c,Keukenwinkel,,https://nl.linkedin.com/company/kiesrijk-b-v,Lizeth Verlinden (Owner) - https://www.linkedin.com/in/lizethverlinden,urn:li:organization:76732611
KeukenConcurrent Amstelveen,4,67,Maalderij 19,Amstelveen,,NL,https://www.keukenconcurrent.nl/keukenzaak/amstelveen/?utm_source=GMB_listing&utm_medium=organic,+31 20 643 4274,Keukenwinkel,Keukenvernieuwer,,,,,,,,,https://www.google.com/maps/search/?api=1&query=KeukenConcurrent%20Amstelveen&query_place_id=ChIJlaQ6MjvgxUcR4jTw0-HV6Dk,Keukenwinkel,,https://nl.linkedin.com/company/keukenconcurrent,Ernst Bareman (Algemeen Directeur) - https://www.linkedin.com/in/ernst-bareman-363400a5 ; Salma IJntema (Owner bij SAL. Keukendesign) - https://www.linkedin.com/in/salma-ijntema-12a9584a,urn:li:organization:10142959
Kookhuis,4.7,23,Diepen 25,Amsterdam,,NL,https://www.kookhuis.nl/?utm_source=Google&utm_medium=GMB&utm_campaign=GMB-website,+31 20 737 0906,Keukenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Kookhuis&query_place_id=ChIJVw3wjqfjxUcRgrOgT86JSBc,Keukenwinkel,,,Sietho Idsinga (Owner) - https://www.linkedin.com/in/sietho-idsinga-78a87812,
KeukenConcurrent Zaandam,3.9,153,Pieter Ghijsenlaan 11,Zaandam,,NL,https://www.keukenconcurrent.nl/keukenzaak/zaandam/?utm_source=GMB_listing&utm_medium=organic,+31 75 670 0533,Keukenwinkel,Keukenvernieuwer,,,,,,,,,https://www.google.com/maps/search/?api=1&query=KeukenConcurrent%20Zaandam&query_place_id=ChIJf0qjG9bixUcRJkhHCK0rf0s,Keukenwinkel,,https://my.linkedin.com/company/keukenconcurrent,Ernst Bareman (Algemeen Directeur) - https://www.linkedin.com/in/ernst-bareman-363400a5 ; Salma IJntema (Owner bij SAL. Keukendesign) - https://www.linkedin.com/in/salma-ijntema-12a9584a,urn:li:organization:10142959
Grando Keukens | Badkamers Purmerend,4.3,60,Edisonweg 17,Purmerend,,NL,https://www.grando.nl/vestigingen/grando-purmerend?utm_source=GMBlisting&utm_medium=organic&utm_campaign=purmerend,+31 299 223 580,Keukenwinkel,Sanitairwinkel,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Grando%20Keukens%20%7C%20Badkamers%20Purmerend&query_place_id=ChIJ11zJo1UBxkcRcQZ0MWrPUp4,Keukenwinkel,,https://nl.linkedin.com/company/grando-keukens-zaandam,Martijn Kool (Directeur / eigenaar Grando Keukens & Bad Purmerend) - https://www.linkedin.com/in/martijnkoolengrandokeukens ; Roy Nieuwkoop (Filiaalmanager) - https://www.linkedin.com/in/roy-nieuwkoop-84843693 ; Gea Ridderhof (Verkoopadviseur) - https://www.linkedin.com/in/gea-ridderhof-11181310b ; Wendy Roelofs (Verkoopmedewerker Grando) - https://www.linkedin.com/in/wendy-roelofs-446902111 ; Sander van der Meer (Commercial Manager) - https://www.linkedin.com/in/sander-van-der-meer-7963b6104,urn:li:organization:830819
Boudewijn - een keuken voor het leven,5,18,Kruiswijk 30,Anna Paulowna,,NL,https://www.boudewijnhosmus.nl/,+31 223 520 055,Keukenwinkel,Meubelmakerij,Interieurinrichter,Keukenvernieuwer,,,,,,,https://www.google.com/maps/search/?api=1&query=Boudewijn%20-%20een%20keuken%20voor%20het%20leven&query_place_id=ChIJ29mtVR5Jz0cRgcFnxRp0T9I,Keukenwinkel,,https://nl.linkedin.com/company/boudewijnhosmuskeukenambacht,Boudewijn Hosmus (Algemeen Directeur ) - https://www.linkedin.com/in/boudewijnhosmus,urn:li:organization:18654921
Stucbedrijf Esselman,5,3,Barentszstraat 37,Oudeschild,,NL,https://www.facebook.com/pages/Stucbedrijf-Esselman/509125205800406,+31 6 53655704,Stukadoor,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Stucbedrijf%20Esselman&query_place_id=ChIJS7fnPeswz0cR8nLU_R7f6Vg,Stukadoor,,,,
Restaurant het Kook Atelier op Oost,4.9,284,Oost 76,Oosterend,,NL,http://www.kook-atelier.nl/,+31 222 729 088,Restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Restaurant%20het%20Kook%20Atelier%20op%20Oost&query_place_id=ChIJfZ5w8b4wz0cR_pPkV08rUcU,Restaurant,,https://nl.linkedin.com/company/op-oosttexel,op Oost Restaurant het Kook Atelier (Eigenaar) - https://www.linkedin.com/in/op-oost-restaurant-het-kook-atelier-98ba79278,urn:li:organization:77465086
Op Oost - Boutique Hotel & Restaurant het Kook Atelier,4.7,248,Oost 76,Oosterend,,NL,http://www.opoost.nl/,+31 222 729 088,Hotel,Restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Op%20Oost%20-%20Boutique%20Hotel%20%26%20Restaurant%20het%20Kook%20Atelier&query_place_id=ChIJGxwqp5Mzz0cRNSaxLl9LfaM,Hotel,,https://nl.linkedin.com/company/op-oosttexel,op Oost Restaurant het Kook Atelier (Eigenaar) - https://www.linkedin.com/in/op-oost-restaurant-het-kook-atelier-98ba79278,urn:li:organization:77465086
Buis Keukens BV,4.6,14,IJsselmeerstraat 67,Den Helder,,NL,http://www.buiskeukensbv.com/,+31 223 660 155,Keukenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Buis%20Keukens%20BV&query_place_id=ChIJ9YpGqeNHz0cRSWOhuSedVck,Keukenwinkel,,https://nl.linkedin.com/company/by-d-keukens-b-v,Daan Aminetzah (By.D Keukens B.V.) - https://www.linkedin.com/in/daan-aminetzah-b7b1a114a,urn:li:organization:91667844
I-KOOK Den Helder,4.9,51,Ravelijncenter 31,Den Helder,,NL,https://www.i-kook.nl/winkels/den-helder/?utm_source=google&utm_medium=listing&utm_campaign=gmb_den-helder,+31 223 661 650,Keukenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=I-KOOK%20Den%20Helder&query_place_id=ChIJ-bfstxtIz0cR9I14bMcuVEY,Keukenwinkel,,,Tim Groeneveld (Eigenaar) - https://www.linkedin.com/in/timgroeneveld1992 ; Niels Kraijenoord (Eigenaar I-KOOK Leiderdorp) - https://www.linkedin.com/in/niels-kraijenoord-5a201b189 ; Jan Mol (Eigenaar) - https://www.linkedin.com/in/jan-mol-851087203 ; Hein van Eijkern (Mede-eigenaar) - https://www.linkedin.com/in/hein-van-eijkern-a6b910103 ; Alex de Bruijn (Eigenaar I-Kook Zaandam) - https://www.linkedin.com/in/alex-de-bruijn-76112864,
Keukensale Den Helder,4.4,13,Industrieweg 23A,Den Helder,,NL,https://www.keukensale.com/winkels/keukensale-den-helder/,+31 223 769 049,Keukenwinkel,Keukenvernieuwer,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Keukensale%20Den%20Helder&query_place_id=ChIJg-NqnRtIz0cRheOjRdQcHfs,Keukenwinkel,,https://nl.linkedin.com/company/keukensale,Hamza Lalouti (Eigenaar) - https://www.linkedin.com/in/hamza-lalouti-2688bb13a ; Thierry Arnoldus (Owner) - https://www.linkedin.com/in/thierry-arnoldus-46711aa9 ; Tom Korte (Eigenaar) - https://www.linkedin.com/in/tom-korte-36798580 ; Vahid Curt (Company Owner) - https://www.linkedin.com/in/vahid-curt-5a22ab14b ; Teyfik Ozger (Eigenaar) - https://www.linkedin.com/in/teyfik-ozger-275b2990,urn:li:organization:12982836
KuchenWelt keukens,4.5,2255,H.P. Berlageweg 3,Heerhugowaard,,NL,https://www.kuchenwelt.nl/,+31 85 303 1591,Keukenwinkel,Keukenvernieuwer,,,,,,,,,https://www.google.com/maps/search/?api=1&query=KuchenWelt%20keukens&query_place_id=ChIJj5iS-J1Wz0cR-RCil_GTiVQ,Keukenwinkel,,https://nl.linkedin.com/company/keukenloods-b-v-,Bas Aangeenbrug (Eigenaar) - https://www.linkedin.com/in/bas-aangeenbrug-13523580 ; Henk Koren (Salesmanager) - https://www.linkedin.com/in/henk-koren-81061a51 ; Edwin de Lange (Mede-eigenaar Keukenloods Zwaag) - https://www.linkedin.com/in/edwin-de-lange-7b0b88a4 ; Ron Schouten (Gepensioneerd) - https://www.linkedin.com/in/ron-schouten-63b428b6,urn:li:organization:5869932
Keuken Kampioen Hoorn-Zwaag,4.5,85,De Factorij 39,Zwaag,,NL,https://www.keukenkampioen.nl/showrooms/hoorn-zwaag/?utm_source=GMB_listing&utm_medium=organic,+31 229 249 043,Keukenwinkel,Keukenvernieuwer,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Keuken%20Kampioen%20Hoorn-Zwaag&query_place_id=ChIJkxRqJTepyEcRUH8U_1x5qbc,Keukenwinkel,,,Omar Hutak (Mede-oprichter) - https://www.linkedin.com/in/omar-hutak-45788b91,
keukenstudio de Streek,4.8,17,Oosterwijzend 44,Hoogkarspel,,NL,https://keukenstudiodestreek.nl/,+31 228 568 388,Keukenwinkel,Timmerman,,,,,,,,,https://www.google.com/maps/search/?api=1&query=keukenstudio%20de%20Streek&query_place_id=ChIJNcNFn86lyEcR_9NAv99dtt8,Keukenwinkel,,https://nl.linkedin.com/company/keukenstudio-regio-oost,Henk Jan Haase (Eigenaar Keukenstudio Regio Oost) - https://www.linkedin.com/in/henk-jan-haase-7b09804a,urn:li:organization:1922865
Swiss Sense Zaandam,4.1,104,Pieter Ghijsenlaan 16A,Zaandam,,NL,https://www.swisssense.nl/beddenwinkel/zaandam/pieter-ghijsenlaan?utm_source=google&utm_medium=organic&utm_campaign=localpack-zaandam&utm_source=google&utm_medium=organic&utm_campaign=localpack-zaandam,+31 75 612 0604,Beddenwinkel,Beddengoedwinkel,Matrassenwinkel,,,,,,,,https://www.google.com/maps/search/?api=1&query=Swiss%20Sense%20Zaandam&query_place_id=ChIJU-Rw-tfixUcRHehkZIuTs7E,Beddenwinkel,,https://nl.linkedin.com/company/swisssense,Steinar Breeschoten (Chief Entrepreneur) - https://www.linkedin.com/in/steinar-breeschoten-b69b4827 ; Martin Diks (Chief Executive Officer (CEO)) - https://www.linkedin.com/in/martin-diks ; Mary Schwarz (VP Human Resources) - https://www.linkedin.com/in/mwschwarz ; Dave Jacobs (Product Owner Data & Integrations) - https://www.linkedin.com/in/dave-jacobs-b3a363a,urn:li:organization:808971
Kvik Heerhugowaard,4.6,73,W.M. Dudokweg 13,Heerhugowaard,,NL,https://www.kvik.nl/winkel-zoeken/kvik-heerhugowaard?utm_source=google&utm_medium=organic&utm_campaign=website&utm_content=heerhugowaard,+31 72 785 5380,Keukenwinkel,Badkamerinstallateur,Sanitairwinkel,Leverancier van inbouwmeubilair,Meubelmakerij,Meubelfabrikant,Meubelwinkel,Keukenvernieuwer,Kookwinkel,Projectinrichter,https://www.google.com/maps/search/?api=1&query=Kvik%20Heerhugowaard&query_place_id=ChIJ8exX2SRVz0cROPQJdSoyUqk,Keukenwinkel,,,Iain Flitcroft (Managing Director) - https://www.linkedin.com/in/iain-flitcroft-87798370 ; Chris B. T. Larsen (Chief Operations Officer) - https://www.linkedin.com/in/chris-b-t-larsen-2b5232 ; Claus Flyger Pejstrup (CEO) - https://www.linkedin.com/in/claus-flyger-pejstrup ; Bruno Lietaer (Managing Director) - https://www.linkedin.com/in/bruno-lietaer-aa595b1b9 ; Marco Van Den Bosch (Owner Kvik Tilburg) - https://www.linkedin.com/in/marco-van-den-bosch-07201a77,
Tulp Keukens Heerhugowaard,4.6,65,J.J.P. Oudweg 4,Heerhugowaard,,NL,https://www.tulpkeukens.nl/showrooms/heerhugowaard/?utm_source=GMB_listing&utm_medium=organic,+31 72 576 0333,Keukenwinkel,Keukenvernieuwer,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Tulp%20Keukens%20Heerhugowaard&query_place_id=ChIJXV-FBJ5Wz0cR1DuSTX1Ih80,Keukenwinkel,,https://nl.linkedin.com/company/tulp-keukens,"Mitchell De Jongh (Filiaalmanager) - https://www.linkedin.com/in/mitchell-de-jongh-204ba213b ; Anja van Doremalen (Keuken adviseur) - https://www.linkedin.com/in/anja-van-doremalen-ba01bb271 ; Ruud van Halen, (Production Executive) - https://www.linkedin.com/in/ruud-van-halen-214144a ; Silas Elyh Van der Heijden (Filiaalmanager) - https://www.linkedin.com/in/silas-elyh-van-der-heijden-641490178 ; Edwin Siebum (Technisch specialist onderhoud) - https://www.linkedin.com/in/edwin-siebum-9a995331",urn:li:organization:2032946
Sani-Dump Zaandam,4,58,Pieter Ghijsenlaan 16D,Zaandam,,NL,https://www.sanidump.nl/winkels/zaandam/,+31 75 616 7322,Sanitairwinkel,Winkel,Tegelwinkel,,,,,,,,https://www.google.com/maps/search/?api=1&query=Sani-Dump%20Zaandam&query_place_id=ChIJkYyB8ynjxUcRqwd2yXGNAow,Sanitairwinkel,,https://nl.linkedin.com/company/sani-dump,Haidar Alosmani (Eigenaar Sani-Dump Spijkenisse) - https://www.linkedin.com/in/haidar-alosmani ; Zoë Scalia (Eigenaar) - https://www.linkedin.com/in/zoë-scalia-485b171a7 ; Kevin V (Eigenaar) - https://www.linkedin.com/in/kevin-v-152538267 ; Bertus Bogert (owner) - https://www.linkedin.com/in/bertus-bogert-30285b108,urn:li:organization:62215040
Grando Keukens | Badkamers Hoorn,4.6,91,De Factorij 55,Zwaag,,NL,https://www.grando.nl/vestigingen/grando-hoorn?utm_source=GMBlisting&utm_medium=organic&utm_campaign=hoorn,+31 229 230 333,Keukenwinkel,Keukenvernieuwer,Sanitairwinkel,,,,,,,,https://www.google.com/maps/search/?api=1&query=Grando%20Keukens%20%7C%20Badkamers%20Hoorn&query_place_id=ChIJa5Ly-DmpyEcRYjYQ2w2ZKmc,Keukenwinkel,,https://nl.linkedin.com/company/grando-keukens-hoorn-b.v.,Debby Brons (Algemeen) - https://www.linkedin.com/in/debby-brons-0935b430 ; Edwin Kuiper (Aftersalesmanager) - https://www.linkedin.com/in/edwin-kuiper-b35505179 ; Mychael Rinkel (Verkoopadviseur) - https://www.linkedin.com/in/mychael-rinkel-22401723b ; Ton van Bijsteren (Orderverwerker) - https://www.linkedin.com/in/ton-van-bijsteren-a5a81865,urn:li:organization:25164985
